"week" "chw" "score" "rank"
"131" 5 "89fda0284e008d2e0c980fb13f96807a" 55.6083241596927 12
"132" 5 "89fda0284e008d2e0c980fb13f9b0cfa" 53.3387978676248 13
"133" 5 "89fda0284e008d2e0c980fb13f953df5" 52.2723092034413 14
"134" 5 "89fda0284e008d2e0c980fb13f979609" 51.540053416343 15
"135" 5 "89fda0284e008d2e0c980fb13f966e31" 49.7895724382636 16
"136" 5 "70c6ba6f55ed21716fe725c2146966b6" 49.0901368446741 17
"137" 5 "89fda0284e008d2e0c980fb13f9a6d98" 49.0601792251368 18
"138" 5 "89fda0284e008d2e0c980fb13f97d834" 47.3838983854103 19
"139" 5 "89fda0284e008d2e0c980fb13f966281" 45.8866789337143 20
"140" 5 "89fda0284e008d2e0c980fb13f9992a6" 44.1147414579221 21
"141" 5 "fcd13ae716841026ee760704bb0d99ee" 43.6775246793307 22
"142" 5 "89fda0284e008d2e0c980fb13f95fe45" 43.3745492293823 23
"143" 5 "89fda0284e008d2e0c980fb13f9917a0" 40.2934733971742 24
"144" 5 "89fda0284e008d2e0c980fb13f969126" 38.9850524877334 25
"145" 5 "89fda0284e008d2e0c980fb13f96442a" 38.9183511219725 26
"146" 5 "89fda0284e008d2e0c980fb13f97cef7" 38.9143729514512 27
"147" 5 "89fda0284e008d2e0c980fb13f9899b3" 38.6924131681267 28
"148" 5 "70c6ba6f55ed21716fe725c214692ffd" 38.3861058027534 29
"149" 5 "89fda0284e008d2e0c980fb13f978e69" 37.1116082595573 30
"150" 5 "89fda0284e008d2e0c980fb13f99a86d" 36.6064368447402 31
"151" 5 "89fda0284e008d2e0c980fb13f97bafa" 36.5317732916167 32
"152" 5 "fcd13ae716841026ee760704bb0d92e5" 35.6458585416994 33
"153" 5 "89fda0284e008d2e0c980fb13f970282" 35.1307278263844 34
"154" 5 "89fda0284e008d2e0c980fb13f973bdc" 34.8490267618686 35
"155" 5 "89fda0284e008d2e0c980fb13f9b5439" 33.9002057885786 36
"156" 5 "70c6ba6f55ed21716fe725c21469e6ed" 32.3280013437196 37
"157" 5 "89fda0284e008d2e0c980fb13f99a47e" 30.8664280472615 38
"158" 5 "89fda0284e008d2e0c980fb13f97eeaa" 30.4882471524603 39
"159" 5 "89fda0284e008d2e0c980fb13f99f8e5" 30.2198181863254 40
"160" 5 "89fda0284e008d2e0c980fb13f99f651" 28.6971246031208 41
"161" 5 "89fda0284e008d2e0c980fb13f983d38" 27.9813817820532 42
"162" 5 "89fda0284e008d2e0c980fb13f992e2c" 27.9002776989869 43
"163" 5 "89fda0284e008d2e0c980fb13f9735c8" 27.3425765280819 44
"164" 5 "89fda0284e008d2e0c980fb13f9900d3" 27.097658683277 45
"165" 5 "89fda0284e008d2e0c980fb13f97850c" 26.5040735968435 46
"166" 5 "89fda0284e008d2e0c980fb13f97583c" 26.0593428706881 47
"167" 5 "89fda0284e008d2e0c980fb13f964e6a" 25.6760704113197 48
"168" 5 "89fda0284e008d2e0c980fb13f978578" 25.5509297368263 49
"169" 5 "89fda0284e008d2e0c980fb13f989136" 25.3519162703665 50
"170" 5 "89fda0284e008d2e0c980fb13f98736b" 25.2349526021339 51
"171" 5 "89fda0284e008d2e0c980fb13f97a0ca" 25.0045757081232 52
"172" 5 "89fda0284e008d2e0c980fb13f98f9d5" 23.4507870902025 53
"173" 5 "89fda0284e008d2e0c980fb13f951435" 23.3905600802173 54
"174" 5 "89fda0284e008d2e0c980fb13f972945" 22.9826393057408 55
"175" 5 "89fda0284e008d2e0c980fb13f99b52b" 21.4294993868672 56
"176" 5 "89fda0284e008d2e0c980fb13f980116" 21.3545930180234 57
"177" 5 "89fda0284e008d2e0c980fb13f94e5b7" 21.0330043249816 58
"178" 5 "fcd13ae716841026ee760704bb0d7fee" 20.9224065039585 59
"179" 5 "89fda0284e008d2e0c980fb13f975e5c" 19.0132851075048 60
"180" 5 "89fda0284e008d2e0c980fb13f996b98" 18.4677103828613 61
"181" 5 "89fda0284e008d2e0c980fb13f97ae9f" 18.2935736236105 62
"182" 5 "89fda0284e008d2e0c980fb13f9a7b0c" 18.0891823176138 63
"183" 5 "89fda0284e008d2e0c980fb13f9b1c77" 17.8562068252747 64
"184" 5 "89fda0284e008d2e0c980fb13f98e475" 17.8259673291311 65
"185" 5 "89fda0284e008d2e0c980fb13f96372c" 17.7909611859575 66
"186" 5 "89fda0284e008d2e0c980fb13f9b46eb" 17.7754756131751 67
"187" 5 "89fda0284e008d2e0c980fb13f99d8c6" 17.7023777441677 68
"188" 5 "89fda0284e008d2e0c980fb13f9866e8" 17.1341104157959 69
"189" 5 "89fda0284e008d2e0c980fb13f95d481" 16.9304370099368 70
"190" 5 "fcd13ae716841026ee760704bb0da4a8" 16.9265128951699 71
"191" 5 "89fda0284e008d2e0c980fb13f987d0e" 16.8899909396466 72
"192" 5 "89fda0284e008d2e0c980fb13f94f3f9" 16.8111241304756 73
"193" 5 "89fda0284e008d2e0c980fb13f995be3" 16.4328756091795 74
"194" 5 "89fda0284e008d2e0c980fb13f999899" 14.4110111502061 75
"195" 5 "89fda0284e008d2e0c980fb13f99fa39" 13.8767075603999 76
"196" 5 "89fda0284e008d2e0c980fb13f9623b3" 13.8463066734241 77
"197" 5 "89fda0284e008d2e0c980fb13f9ad060" 13.7683758332575 78
"198" 6 "89fda0284e008d2e0c980fb13f97eeaa" 136.331117807966 1
"199" 6 "89fda0284e008d2e0c980fb13f980116" 83.4943655294933 2
"200" 6 "89fda0284e008d2e0c980fb13f98872f" 80.4906408045608 3
"201" 6 "89fda0284e008d2e0c980fb13f9b323a" 75.2457278312864 4
"202" 6 "89fda0284e008d2e0c980fb13f9b2365" 68.1287003771399 5
"203" 6 "89fda0284e008d2e0c980fb13f9ac931" 63.4912991330374 6
"204" 6 "89fda0284e008d2e0c980fb13f995be3" 57.0037037945377 7
"205" 6 "89fda0284e008d2e0c980fb13f97850c" 53.3966649259681 8
"206" 6 "70c6ba6f55ed21716fe725c21469fe3b" 52.8405372990053 9
"207" 6 "89fda0284e008d2e0c980fb13f9b19cd" 52.5567804927035 10
"208" 6 "89fda0284e008d2e0c980fb13f97dff4" 52.1997065223298 11
"209" 6 "89fda0284e008d2e0c980fb13f97256b" 52.1518359209671 12
"210" 6 "89fda0284e008d2e0c980fb13f9b3f75" 49.1027327535573 13
"211" 6 "89fda0284e008d2e0c980fb13f95fe45" 48.2545481341424 14
"212" 6 "89fda0284e008d2e0c980fb13f97722c" 47.6835894421285 15
"213" 6 "89fda0284e008d2e0c980fb13f95e9b4" 46.3621332167275 16
"214" 6 "89fda0284e008d2e0c980fb13f95f2b4" 46.2296807496951 17
"215" 6 "89fda0284e008d2e0c980fb13f99e74b" 43.5929827967961 18
"216" 6 "89fda0284e008d2e0c980fb13f982710" 43.2798458226389 19
"217" 6 "89fda0284e008d2e0c980fb13f9a6042" 42.4354905318792 20
"218" 6 "89fda0284e008d2e0c980fb13f964e6a" 41.1949413360074 21
"219" 6 "89fda0284e008d2e0c980fb13f9623b3" 38.8863524213351 22
"220" 6 "89fda0284e008d2e0c980fb13f9a6a78" 38.8542499361042 23
"221" 6 "89fda0284e008d2e0c980fb13f95d481" 38.1333217850006 24
"222" 6 "89fda0284e008d2e0c980fb13f96554b" 36.3906174134734 25
"223" 6 "89fda0284e008d2e0c980fb13f9992a6" 34.7015097722932 26
"224" 6 "89fda0284e008d2e0c980fb13f975e5c" 34.4776793863428 27
"225" 6 "89fda0284e008d2e0c980fb13f9528e1" 33.7577416163377 28
"226" 6 "89fda0284e008d2e0c980fb13f9b0cfa" 33.7451564280917 29
"227" 6 "89fda0284e008d2e0c980fb13f94e5b7" 33.5707890885748 30
"228" 6 "89fda0284e008d2e0c980fb13f9ad330" 32.9907295150999 31
"229" 6 "89fda0284e008d2e0c980fb13f99fa39" 30.0319674118237 32
"230" 6 "89fda0284e008d2e0c980fb13f96807a" 30.0086483855967 33
"231" 6 "89fda0284e008d2e0c980fb13f996b98" 29.405268399726 34
"232" 6 "89fda0284e008d2e0c980fb13f9509fd" 29.3789906964706 35
"233" 6 "89fda0284e008d2e0c980fb13f958a63" 28.7893049999605 36
"234" 6 "fcd13ae716841026ee760704bb0d99ee" 27.4258426389375 37
"235" 6 "89fda0284e008d2e0c980fb13f9628e2" 26.9167908018728 38
"236" 6 "89fda0284e008d2e0c980fb13f961f23" 26.3027243072205 39
"237" 6 "89fda0284e008d2e0c980fb13f968eb0" 25.8040180582493 40
"238" 6 "89fda0284e008d2e0c980fb13f9a6d98" 25.2419874824157 41
"239" 6 "89fda0284e008d2e0c980fb13f981bae" 24.0887486957827 42
"240" 6 "89fda0284e008d2e0c980fb13f95b755" 23.2085062094417 43
"241" 6 "89fda0284e008d2e0c980fb13f958239" 21.4993119038817 44
"242" 6 "89fda0284e008d2e0c980fb13f967b9f" 20.7205683357296 45
"243" 6 "89fda0284e008d2e0c980fb13f9a94f7" 20.3779927639576 46
"244" 6 "89fda0284e008d2e0c980fb13f96372c" 20.0315936913451 47
"245" 6 "89fda0284e008d2e0c980fb13f97a0ca" 18.071044715712 48
"246" 6 "89fda0284e008d2e0c980fb13f952278" 17.2443005775051 49
"247" 6 "89fda0284e008d2e0c980fb13f99f8e5" 16.9756195634629 50
"248" 6 "89fda0284e008d2e0c980fb13f976515" 16.7451392542498 51
"249" 6 "89fda0284e008d2e0c980fb13f98f9d5" 16.732850699287 52
"250" 6 "89fda0284e008d2e0c980fb13f9735c8" 16.6888076756853 53
"251" 6 "89fda0284e008d2e0c980fb13f951435" 16.6599575659993 54
"252" 6 "89fda0284e008d2e0c980fb13f9b1273" 14.8865735857977 55
"253" 6 "89fda0284e008d2e0c980fb13f97583c" 14.6462934835988 56
"254" 6 "89fda0284e008d2e0c980fb13f978216" 14.5083768078864 57
"255" 6 "70c6ba6f55ed21716fe725c214694627" 14.2302954413496 58
"256" 6 "89fda0284e008d2e0c980fb13f973bdc" 14.2302954413496 59
"257" 6 "89fda0284e008d2e0c980fb13f98fe2e" 14.2302954413496 60
"258" 6 "89fda0284e008d2e0c980fb13f99f651" 13.2677707259946 61
"259" 6 "89fda0284e008d2e0c980fb13f966e31" 12.9339932823412 62
"260" 6 "89fda0284e008d2e0c980fb13f966281" 12.5733134421866 63
"261" 6 "70c6ba6f55ed21716fe725c214692ffd" 12.5607260327108 64
"262" 6 "89fda0284e008d2e0c980fb13f97ae9f" 12.3564987218022 65
"263" 7 "89fda0284e008d2e0c980fb13f95d481" 164.43192468366 1
"264" 7 "89fda0284e008d2e0c980fb13f9b323a" 88.8927231912676 2
"265" 7 "89fda0284e008d2e0c980fb13f968eb0" 71.5273363112317 3
"266" 7 "89fda0284e008d2e0c980fb13f950688" 68.3213767361833 4
"267" 7 "89fda0284e008d2e0c980fb13f957a1e" 64.8331510729456 5
"268" 7 "89fda0284e008d2e0c980fb13f96554b" 63.2321811289989 6
"269" 7 "89fda0284e008d2e0c980fb13f97850c" 62.8147994768596 7
"270" 7 "89fda0284e008d2e0c980fb13f97722c" 49.6837400812787 8
"271" 7 "89fda0284e008d2e0c980fb13f96442a" 49.5896118368025 9
"272" 7 "89fda0284e008d2e0c980fb13f99e74b" 48.6320334959933 10
"273" 7 "89fda0284e008d2e0c980fb13f97eeaa" 45.804873509087 11
"274" 7 "89fda0284e008d2e0c980fb13f9a6042" 45.1917465122135 12
"275" 7 "89fda0284e008d2e0c980fb13f956dab" 44.8802352216903 13
"276" 7 "89fda0284e008d2e0c980fb13f95300e" 40.1655100381106 14
"277" 7 "89fda0284e008d2e0c980fb13f95f2b4" 39.8092242751385 15
"278" 7 "89fda0284e008d2e0c980fb13f9b46eb" 38.8017441759612 16
"279" 7 "89fda0284e008d2e0c980fb13f995be3" 37.1289160810016 17
"280" 7 "89fda0284e008d2e0c980fb13f99f8e5" 36.1625560957413 18
"281" 7 "89fda0284e008d2e0c980fb13f964b7e" 35.5128296894288 19
"282" 7 "89fda0284e008d2e0c980fb13f97583c" 33.949505552559 20
"283" 7 "89fda0284e008d2e0c980fb13f95f7a6" 32.0259482785798 21
"284" 7 "89fda0284e008d2e0c980fb13f983d38" 31.4410379840204 22
"285" 7 "89fda0284e008d2e0c980fb13f960ab3" 31.2578906646979 23
"286" 7 "89fda0284e008d2e0c980fb13f97dff4" 30.4749118129404 24
"287" 7 "89fda0284e008d2e0c980fb13f99f651" 29.7963606886155 25
"288" 7 "fcd13ae716841026ee760704bb0d89b2" 29.0020367629476 26
"289" 7 "fcd13ae716841026ee760704bb0d99ee" 27.200983110143 27
"290" 7 "89fda0284e008d2e0c980fb13f9b1c77" 26.463219663576 28
"291" 7 "89fda0284e008d2e0c980fb13f97bafa" 25.4122994662945 29
"292" 7 "89fda0284e008d2e0c980fb13f958239" 25.0628095438962 30
"293" 7 "89fda0284e008d2e0c980fb13f98872f" 23.4825117130243 31
"294" 7 "89fda0284e008d2e0c980fb13f966e31" 21.0945518343586 32
"295" 7 "89fda0284e008d2e0c980fb13f99c940" 19.9099184696558 33
"296" 7 "89fda0284e008d2e0c980fb13f976515" 19.3094940287286 34
"297" 7 "89fda0284e008d2e0c980fb13f985425" 18.9160659675667 35
"298" 7 "89fda0284e008d2e0c980fb13f98317d" 18.3781754849939 36
"299" 7 "89fda0284e008d2e0c980fb13f992222" 17.6340433648388 37
"300" 7 "89fda0284e008d2e0c980fb13f964e6a" 16.3729746047115 38
"301" 7 "89fda0284e008d2e0c980fb13f9a3e49" 16.2174516502648 39
"302" 7 "89fda0284e008d2e0c980fb13f96c45a" 16.1518312582448 40
"303" 7 "89fda0284e008d2e0c980fb13f97cef7" 16.1385351779092 41
"304" 7 "89fda0284e008d2e0c980fb13f97478a" 16.1133780059829 42
"305" 7 "89fda0284e008d2e0c980fb13f96372c" 16.0383906246945 43
"306" 7 "89fda0284e008d2e0c980fb13f960194" 15.7858555529568 44
"307" 7 "89fda0284e008d2e0c980fb13f9b5439" 15.3236513966769 45
"308" 7 "89fda0284e008d2e0c980fb13f976d3e" 14.5568027069546 46
"309" 7 "89fda0284e008d2e0c980fb13f98f9d5" 14.5199462757993 47
"310" 7 "89fda0284e008d2e0c980fb13f94fae5" 14.5024373255993 48
"311" 7 "89fda0284e008d2e0c980fb13f95b755" 14.3992164325219 49
"312" 7 "89fda0284e008d2e0c980fb13f9a5551" 14.1718354548834 50
"313" 8 "89fda0284e008d2e0c980fb13f97dff4" 142.410794250851 1
"314" 8 "89fda0284e008d2e0c980fb13f9628e2" 112.25039833356 2
"315" 8 "89fda0284e008d2e0c980fb13f95d481" 112.042412417844 3
"316" 8 "89fda0284e008d2e0c980fb13f9b46eb" 90.2862835156519 4
"317" 8 "89fda0284e008d2e0c980fb13f94f406" 78.6960134774131 5
"318" 8 "70c6ba6f55ed21716fe725c21469a1e0" 63.7803551488216 6
"319" 8 "89fda0284e008d2e0c980fb13f982710" 60.4060326705084 7
"320" 8 "89fda0284e008d2e0c980fb13f964b7e" 58.7505370226504 8
"321" 8 "89fda0284e008d2e0c980fb13f97cef7" 56.1279731872852 9
"322" 8 "89fda0284e008d2e0c980fb13f95b755" 50.0850076295056 10
"323" 8 "89fda0284e008d2e0c980fb13f9a7b0c" 45.2806221130943 11
"324" 8 "89fda0284e008d2e0c980fb13f96807a" 44.5432042888571 12
"325" 8 "89fda0284e008d2e0c980fb13f99a86d" 43.9943252158984 13
"326" 8 "89fda0284e008d2e0c980fb13f9a6042" 43.8493430510354 14
"327" 8 "89fda0284e008d2e0c980fb13f978e69" 43.4910528831276 15
"328" 8 "89fda0284e008d2e0c980fb13f96372c" 43.3701478956282 16
"329" 8 "89fda0284e008d2e0c980fb13f979609" 42.2793360494866 17
"330" 8 "89fda0284e008d2e0c980fb13f964e6a" 41.5998614998099 18
"331" 8 "89fda0284e008d2e0c980fb13f980ee3" 41.0995923017357 19
"332" 8 "89fda0284e008d2e0c980fb13f99d8c6" 39.966149698233 20
"333" 8 "70c6ba6f55ed21716fe725c21469d627" 39.6373283142806 21
"334" 8 "89fda0284e008d2e0c980fb13f95e9b4" 38.8605598568164 22
"335" 8 "89fda0284e008d2e0c980fb13f96ef9f" 38.3487298654888 23
"336" 8 "70c6ba6f55ed21716fe725c21469fe3b" 37.9198329710456 24
"337" 8 "89fda0284e008d2e0c980fb13f99f8e5" 35.85486878208 25
"338" 8 "89fda0284e008d2e0c980fb13f96442a" 35.4116179996154 26
"339" 8 "89fda0284e008d2e0c980fb13f9735c8" 33.9694315737461 27
"340" 8 "89fda0284e008d2e0c980fb13f9917a0" 31.1458919380487 28
"341" 8 "89fda0284e008d2e0c980fb13f97850c" 31.0440406480929 29
"342" 8 "89fda0284e008d2e0c980fb13f951435" 28.4335944020006 30
"343" 8 "89fda0284e008d2e0c980fb13f981bae" 28.1017620562926 31
"344" 8 "89fda0284e008d2e0c980fb13f966e31" 25.3923432847711 32
"345" 8 "89fda0284e008d2e0c980fb13f96f087" 25.0082118613539 33
"346" 8 "70c6ba6f55ed21716fe725c214692ffd" 22.891003672041 34
"347" 8 "89fda0284e008d2e0c980fb13f98f9d5" 22.8512152312308 35
"348" 8 "89fda0284e008d2e0c980fb13f98b956" 22.1685114272849 36
"349" 8 "fcd13ae716841026ee760704bb0d89b2" 21.9345866788514 37
"350" 8 "89fda0284e008d2e0c980fb13f9b3f75" 21.8374499108916 38
"351" 8 "89fda0284e008d2e0c980fb13f98736b" 21.6698144982965 39
"352" 8 "89fda0284e008d2e0c980fb13f97d834" 21.2873272467957 40
"353" 8 "fcd13ae716841026ee760704bb0d99ee" 18.4847224211448 41
